id,title,artist,genre,shareurl,licenses,audio_url,bpm_raw,bpm_norm,tempo_bucket,key,key_conf,energy,duration_s,beats,downbeats
793906,Heartbeat,Lord of Torture,electronic,https://www.jamendo.com/track/793906,"{'ccnc': 'true', 'ccnd': 'false', 'ccsa': 'true', 'prolicensing': 'false', 'probackground': 'false'}",https://prod-1.storage.jamendo.com/?trackid=793906&format=mp32&from=dqNtzvl1wgEfxVrUU3wUAQ%3D%3D%7CoN5oKeEXUBR0yJOHPDbhVw%3D%3D,123.046875,123.046875,jog,A minor,0.979895823417453,0.2615870237350464,499.20027210884354,"[6.292607709750567, 6.8034467120181406, 7.291065759637188, 7.778684807256236, 8.289523809523809, 8.800362811791382, 9.287981859410431, 9.775600907029478, 10.286439909297052, 10.7740589569161, 11.284897959183674, 11.77251700680272, 12.283356009070294, 12.794195011337868, 13.281814058956916, 13.79265306122449, 14.280272108843537, 14.79111111111111, 15.27873015873016, 15.789569160997733, 16.27718820861678, 16.788027210884355, 17.2756462585034, 17.76326530612245, 18.274104308390022, 18.784943310657596, 19.272562358276645, 19.783401360544218, 20.271020408163267, 20.78185941043084, 21.269478458049885, 21.757097505668934, 22.267936507936508, 22.77877551020408, 23.26639455782313, 23.754013605442175, 24.264852607709752, 24.775691609977326, 25.26331065759637, 25.75092970521542, 26.261768707482993, 26.772607709750567, 27.260226757369615, 27.74784580498866, 28.258684807256238, 28.746303854875283, 29.257142857142856, 29.744761904761905, 30.25560090702948, 30.766439909297052, 31.2540589569161, 31.741678004535146, 32.25251700680272, 32.74013605442177, 33.25097505668934, 33.73859410430839, 34.249433106575964, 34.73705215419501, 35.247891156462586, 35.735510204081635, 36.24634920634921, 36.73396825396826, 37.24480725623583, 37.73242630385487, 38.243265306122446, 38.730884353741494, 39.24172335600907, 39.72934240362812, 40.24018140589569, 40.751020408163264, 41.23863945578231, 41.72625850340136, 42.237097505668935, 42.72471655328798, 43.23555555555556, 43.723174603174606, 44.23401360544218, 44.72163265306123, 45.2324716553288, 45.72009070294784, 46.23092970521542, 46.718548752834465, 47.22938775510204, 47.71700680272109, 48.22784580498866, 48.71546485260771, 49.22630385487528, 49.71392290249433, 50.224761904761905, 50.712380952380954, 51.22321995464853, 51.710839002267576, 52.22167800453515, 52.70929705215419, 53.22013605442177, 53.707755102040814, 54.19537414965986, 54.706213151927436, 55.21705215419501, 55.70467120181406, 56.21551020408163, 56.70312925170068, 57.213968253968254, 57.7015873015873, 58.18920634920635, 58.700045351473925, 59.2108843537415, 59.69850340136055, 60.20934240362812, 60.720181405895694, 61.207800453514736, 61.695419501133784, 62.18303854875283, 62.69387755102041, 63.20471655328798, 63.715555555555554, 64.2031746031746, 64.71401360544218, 65.20163265306122, 65.68925170068027, 66.17687074829932, 66.6877097505669, 67.17532879818594, 67.68616780045352, 68.17378684807257, 68.68462585034014, 69.17224489795919, 69.68308390022676, 70.17070294784581, 70.65832199546485, 71.16916099773243, 71.68, 72.16761904761904, 72.67845804988661, 73.18929705215419, 73.67691609977324, 74.16453514739229, 74.65215419501133, 75.16299319727891, 75.67383219954648, 76.18467120181406, 76.6722902494331, 77.18312925170068, 77.67074829931973, 78.1815873015873, 78.69242630385487, 79.18004535147392, 79.66766439909297, 80.15528344671202, 80.66612244897959, 81.15374149659864, 81.66458049886621, 82.15219954648526, 82.66303854875284, 83.15065759637189, 83.66149659863946, 84.14911564625851, 84.65995464852608, 85.14757369614513, 85.6584126984127, 86.14603174603175, 86.65687074829933, 87.14448979591836, 87.65532879818593, 88.14294784580498, 88.65378684807256, 89.1414058956916, 89.65224489795918, 90.13986394557823, 90.6507029478458, 91.13832199546485, 91.64916099773242, 92.13678004535147, 92.64761904761905, 93.1352380952381, 93.64607709750567, 94.13369614512472, 94.64453514739229, 95.15537414965986, 95.64299319727891, 96.13061224489796, 96.64145124716553, 97.12907029478458, 97.63990929705216, 98.1275283446712, 98.63836734693878, 99.12598639455783, 99.6368253968254, 100.12444444444445, 100.63528344671202, 101.12290249433107, 101.63374149659865, 102.1213605442177, 102.63219954648527, 103.1198185941043, 103.63065759637188, 104.11827664399092, 104.6291156462585, 105.11673469387755, 105.62757369614512]","[6.292607709750567, 8.289523809523809, 10.286439909297052, 12.283356009070294, 14.280272108843537, 16.27718820861678, 18.274104308390022, 20.271020408163267, 22.267936507936508, 24.264852607709752, 26.261768707482993, 28.258684807256238, 30.25560090702948, 32.25251700680272, 34.249433106575964, 36.24634920634921, 38.243265306122446, 40.24018140589569, 42.237097505668935, 44.23401360544218, 46.23092970521542, 48.22784580498866, 50.224761904761905, 52.22167800453515, 54.19537414965986, 56.21551020408163, 58.18920634920635, 60.20934240362812, 62.18303854875283, 64.2031746031746, 66.17687074829932, 68.17378684807257, 70.17070294784581, 72.16761904761904, 74.16453514739229, 76.18467120181406, 78.1815873015873, 80.15528344671202, 82.15219954648526, 84.14911564625851, 86.14603174603175, 88.14294784580498, 90.13986394557823, 92.13678004535147, 94.13369614512472, 96.13061224489796, 98.1275283446712, 100.12444444444445, 102.1213605442177, 104.11827664399092, 106.11519274376417, 108.11210884353741, 110.10902494331066, 112.1059410430839, 114.10285714285715, 116.09977324263039, 118.09668934240362, 120.09360544217687, 122.09052154195011, 124.08743764172335, 126.0843537414966, 128.08126984126983, 130.07818594104307, 132.07510204081632, 134.07201814058956, 136.0689342403628, 138.06585034013605, 140.0627664399093, 142.05968253968254, 144.05659863945579, 146.05351473922903, 148.05043083900227, 150.04734693877552, 152.04426303854876, 154.041179138322, 156.03809523809525, 158.03501133786847, 160.0319274376417, 162.02884353741496, 164.0257596371882, 166.02267573696145, 168.0195918367347, 170.01650793650794, 172.01342403628118, 174.01034013605442, 176.00725623582767, 178.0041723356009, 180.00108843537416, 181.9980045351474, 183.99492063492065, 185.9918367346939, 187.9887528344671, 189.98566893424035, 191.9825850340136, 193.97950113378684, 195.97641723356008, 197.97333333333333, 199.97024943310657, 201.96716553287982, 203.94086167800452, 205.9609977324263, 207.934693877551, 209.9548299319728, 211.95174603174604, 213.94866213151928, 215.94557823129253, 217.94249433106575, 219.939410430839, 221.93632653061223, 223.93324263038548, 225.93015873015872, 227.92707482993197, 229.9239909297052, 231.92090702947846, 233.9178231292517, 235.91473922902495, 237.86521541950114, 239.6299319727891, 241.41786848072562, 243.41478458049886, 245.3884807256236, 247.38539682539684, 249.38231292517005, 251.3792290249433, 253.37614512471654, 255.2105215419501, 257.11455782312925, 259.1114739229025, 261.10839002267574, 263.105306122449, 265.1022222222222, 267.09913832199544, 269.0960544217687, 271.09297052154193, 273.0898866213152, 275.0868027210884, 277.0837188208617, 279.0806349206349, 281.0775510204082, 283.0744671201814, 285.07138321995467, 287.0682993197279, 289.06521541950116, 291.0621315192744, 293.05904761904765, 295.05596371882086, 297.0528798185941, 299.04979591836735, 301.04671201814057, 303.04362811791384, 305.04054421768706, 307.03746031746033, 309.03437641723355, 311.0312925170068, 313.02820861678003, 315.0251247165533, 317.0220408163265, 319.0189569160998, 321.015873015873, 323.0127891156463, 325.0097052154195, 327.0066213151927, 329.003537414966, 331.0004535147392, 332.9973696145125, 334.9942857142857, 336.80544217687077, 338.7326984126984, 340.72961451247164, 342.7265306122449, 344.72344671201813, 346.7203628117914, 348.7172789115646, 350.7141950113379, 352.7111111111111, 354.7080272108844, 356.7049433106576, 358.7018594104308, 360.6987755102041, 362.6956916099773, 364.6926077097506, 366.6895238095238, 368.68643990929706, 370.6833560090703, 372.68027210884355, 374.67718820861677, 376.67410430839004, 378.67102040816326, 380.66793650793653, 382.66485260770975, 384.661768707483, 386.65868480725624, 388.65560090702945, 390.6525170068027, 392.64943310657594, 394.6463492063492, 396.64326530612243, 398.6401814058957, 400.6370975056689, 402.6340136054422]"
793904,Earthbound,Lord of Torture,electronic,https://www.jamendo.com/track/793904,"{'ccnc': 'true', 'ccnd': 'false', 'ccsa': 'true', 'prolicensing': 'false', 'probackground': 'false'}",https://prod-1.storage.jamendo.com/?trackid=793904&format=mp32&from=SsWFkIcOGgTQScdx3o5MXg%3D%3D%7Crt%2FbdSpl7EwAz4XcB%2Bpg7A%3D%3D,135.99917763157896,135.99917763157896,jog,A minor,0.9630811111669884,0.24672742187976837,330.4720634920635,"[0.46439909297052157, 0.905578231292517, 1.3235374149659864, 1.7647165532879818, 2.2058956916099772, 2.6238548752834467, 3.0650340136054424, 3.5062131519274375, 3.947392290249433, 4.365351473922902, 4.806530612244898, 5.2477097505668935, 5.6656689342403626, 6.106848072562358, 6.548027210884354, 6.989206349206349, 7.430385487528345, 7.825124716553288, 8.196643990929704, 8.614603174603175, 9.05578231292517, 9.496961451247165, 9.914920634920636, 10.356099773242631, 10.797278911564625, 11.23845804988662, 11.679637188208616, 12.097596371882085, 12.538775510204081, 12.979954648526077, 13.397913832199546, 13.839092970521541, 14.280272108843537, 14.721451247165533, 15.139410430839002, 15.580589569160997, 16.021768707482995, 16.46294784580499, 16.880907029478458, 17.322086167800453, 17.76326530612245, 18.204444444444444, 18.64562358276644, 19.086802721088436, 19.504761904761907, 19.9459410430839, 20.36390022675737, 20.805079365079365, 21.24625850340136, 21.687437641723356, 22.128616780045352, 22.569795918367348, 22.987755102040815, 23.42893424036281, 23.84689342403628, 24.288072562358277, 24.729251700680273, 25.170430839002268, 25.588390022675735, 26.02956916099773, 26.470748299319727, 26.911927437641722, 27.329886621315193, 27.77106575963719, 28.212244897959184, 28.65342403628118, 29.094603174603176, 29.559002267573696, 30.023401360544216, 30.48780045351474, 30.975419501133786, 31.43981859410431, 31.880997732426305, 32.3221768707483, 32.76335600907029, 33.18131519274377, 33.62249433106576, 34.06367346938776, 34.481632653061226, 34.92281179138322, 35.36399092970522, 35.80517006802721, 36.22312925170068, 36.664308390022676, 37.10548752834467, 37.54666666666667, 37.964625850340134, 38.40580498866213, 38.846984126984125, 39.288163265306125, 39.70612244897959, 40.147301587301584, 40.58848072562358, 41.00643990929705, 41.44761904761905, 41.88879818594104, 42.32997732426304, 42.74793650793651, 43.1891156462585, 43.6302947845805, 44.07147392290249, 44.51265306122449, 44.93061224489796, 45.37179138321996, 45.789750566893424, 46.23092970521542, 46.672108843537416, 47.11328798185941, 47.53124716553288, 47.972426303854874, 48.41360544217687, 48.854784580498865, 49.27274376417233, 49.71392290249433, 50.155102040816324, 50.5730612244898, 51.01424036281179, 51.45541950113379, 51.87337868480726, 52.31455782312925, 52.75573696145125, 53.19691609977324, 53.614875283446715, 54.05605442176871, 54.497233560090706, 54.9384126984127, 55.356371882086165, 55.797551020408164, 56.23873015873016, 56.65668934240363, 57.09786848072562, 57.53904761904762, 57.980226757369614, 58.39818594104308, 58.83936507936508, 59.28054421768707, 59.69850340136055, 60.13968253968254, 60.58086167800454, 61.02204081632653, 61.44, 61.881179138322, 62.32235827664399, 62.76353741496599, 63.181496598639455, 63.622675736961455, 64.06385487528345, 64.48181405895691, 64.92299319727891, 65.36417233560091, 65.8053514739229, 66.22331065759637, 66.66448979591837, 67.10566893424036, 67.54684807256236, 67.98802721088435, 68.42920634920635, 68.84716553287981, 69.26512471655329, 69.70630385487529, 70.14748299319727, 70.58866213151927, 71.00662131519275, 71.44780045351474, 71.88897959183673, 72.33015873015873, 72.7481179138322, 73.18929705215419, 73.63047619047619, 74.07165532879819, 74.48961451247166, 74.93079365079365, 75.37197278911565, 75.78993197278912, 76.2311111111111, 76.6722902494331, 77.1134693877551, 77.53142857142858, 77.97260770975056, 78.41378684807256, 78.94784580498866, 79.38902494331066, 79.83020408163266, 80.27138321995464, 80.68934240362812, 81.13052154195012, 81.57170068027212, 81.98965986394558, 82.43083900226758, 82.87201814058957, 83.31319727891156, 83.73115646258503, 84.17233560090703, 84.61351473922902, 85.05469387755102, 85.47265306122449, 85.91383219954649, 86.35501133786848, 86.77297052154195, 87.21414965986395]","[0.46439909297052157, 2.2058956916099772, 3.947392290249433, 5.6656689342403626, 7.430385487528345, 9.05578231292517, 10.797278911564625, 12.538775510204081, 14.280272108843537, 16.021768707482995, 17.76326530612245, 19.504761904761907, 21.24625850340136, 22.987755102040815, 24.729251700680273, 26.470748299319727, 28.212244897959184, 30.023401360544216, 31.880997732426305, 33.62249433106576, 35.36399092970522, 37.10548752834467, 38.846984126984125, 40.58848072562358, 42.32997732426304, 44.07147392290249, 45.789750566893424, 47.53124716553288, 49.27274376417233, 51.01424036281179, 52.75573696145125, 54.497233560090706, 56.23873015873016, 57.980226757369614, 59.69850340136055, 61.44, 63.181496598639455, 64.92299319727891, 66.66448979591837, 68.42920634920635, 70.14748299319727, 71.88897959183673, 73.63047619047619, 75.37197278911565, 77.1134693877551, 78.94784580498866, 80.68934240362812, 82.43083900226758, 84.17233560090703, 85.91383219954649, 87.63210884353741, 89.39682539682539, 91.02222222222223, 92.76371882086168, 94.50521541950113, 96.24671201814058, 97.96498866213152, 99.70648526077098, 101.44798185941043, 103.30557823129251, 105.04707482993197, 106.78857142857143, 108.53006802721089, 110.27156462585035, 112.01306122448979, 113.75455782312925, 115.47283446712018, 117.21433106575964, 118.9558276643991, 120.69732426303855, 122.43882086167801, 124.18031746031745, 125.92181405895691, 127.66331065759637, 129.40480725623584, 131.14630385487527, 132.88780045351473, 134.60607709750568, 136.34757369614513, 138.0890702947846, 139.83056689342405, 141.57206349206348, 143.31356009070294, 145.0550566893424, 146.79655328798185, 148.5148299319728, 150.27954648526077, 151.9978231292517, 153.73931972789114, 155.4808163265306, 157.22231292517006, 158.96380952380952, 160.70530612244897, 162.44680272108843, 164.16507936507938, 165.9065759637188, 167.64807256235827, 169.38956916099772, 171.13106575963718, 172.87256235827664, 174.6140589569161, 176.35555555555555, 178.097052154195, 179.83854875283447, 181.5568253968254, 183.29832199546485, 185.0398185941043, 186.78131519274376, 188.52281179138322, 190.26430839002268, 192.00580498866213, 193.7473015873016, 195.48879818594105, 197.2302947845805, 198.94857142857143, 200.69006802721088, 202.43156462585034, 204.1730612244898, 205.91455782312926, 207.65605442176872, 209.39755102040817, 211.13904761904763, 212.8805442176871, 214.62204081632652, 216.36353741496598, 218.08181405895692, 219.82331065759638, 221.56480725623584, 223.3063038548753, 225.04780045351475, 226.78929705215418, 228.53079365079364, 230.2722902494331, 232.01378684807256, 233.755283446712, 235.47356009070296, 237.2150566893424, 238.95655328798185, 240.6980498866213, 242.43954648526076, 244.18104308390022, 245.92253968253968, 247.66403628117914, 249.4055328798186, 251.14702947845805, 252.86530612244897, 254.60680272108843, 256.3482993197279, 258.0897959183674, 259.83129251700683, 261.57278911564623, 263.3142857142857, 265.05578231292515, 266.7972789115646, 268.53877551020406, 270.25705215419504, 271.9985487528345, 273.7400453514739, 275.48154195011335, 277.2230385487528, 278.96453514739227, 280.7060317460317, 282.4475283446712, 284.18902494331064, 285.90730158730156, 287.648798185941, 289.3902947845805, 291.13179138321993, 292.8732879818594, 294.61478458049885, 296.3562811791383, 298.09777777777776, 299.8160544217687, 301.5807709750567, 303.2990476190476, 305.04054421768706, 306.7820408163265, 308.523537414966, 310.26503401360543, 312.0065306122449, 313.74802721088435, 315.4895238095238, 317.2078004535147, 318.9725170068027, 320.69079365079364, 322.4322902494331, 324.17378684807255]"
116980,Retrobotic,eisenherzz ltd.,electronic,https://www.jamendo.com/track/116980,"{'ccnc': 'true', 'ccnd': 'true', 'ccsa': 'false', 'prolicensing': 'false', 'probackground': 'false'}",https://prod-1.storage.jamendo.com/?trackid=116980&format=mp32&from=m6%2BoZFoVeThRzTKHwAJDKg%3D%3D%7C6rLJe9pFY67tKlolnUhIIA%3D%3D,143.5546875,143.5546875,jog,A minor,0.9585237564926471,0.24619542062282562,240.08784580498866,"[6.896326530612245, 7.337505668934241, 7.75546485260771, 8.196643990929704, 8.614603174603175, 9.05578231292517, 9.47374149659864, 9.914920634920636, 10.332879818594105, 10.7740589569161, 11.19201814058957, 11.609977324263038, 12.051156462585034, 12.469115646258503, 12.910294784580499, 13.328253968253968, 13.746213151927437, 14.187392290249432, 14.605351473922903, 15.023310657596372, 15.464489795918368, 15.882448979591837, 16.32362811791383, 16.741587301587302, 17.182766439909297, 17.600725623582765, 18.04190476190476, 18.45986394557823, 18.877823129251702, 19.319002267573698, 19.736961451247165, 20.17814058956916, 20.619319727891156, 21.037278911564627, 21.455238095238094, 21.89641723356009, 22.31437641723356, 22.755555555555556, 23.173514739229024, 23.61469387755102, 24.03265306122449, 24.450612244897957, 24.891791383219953, 25.309750566893424, 25.75092970521542, 26.16888888888889, 26.610068027210886, 27.028027210884353, 27.46920634920635, 27.88716553287982, 28.328344671201815, 28.746303854875283, 29.18748299319728, 29.60544217687075, 30.046621315192745, 30.464580498866212, 30.905759637188208, 31.32371882086168, 31.741678004535146, 32.182857142857145, 32.60081632653061, 33.041995464852604, 33.45995464852608, 33.90113378684807, 34.34231292517007, 34.76027210884354, 35.178231292517005, 35.619410430839004, 36.03736961451247, 36.45532879818594, 36.89650793650794, 37.314467120181405, 37.755646258503404, 38.17360544217687, 38.61478458049886, 39.03274376417234, 39.47392290249433, 39.8918820861678, 40.333061224489796, 40.751020408163264, 41.19219954648526, 41.61015873015873, 42.05133786848072, 42.4692970521542, 42.887256235827664, 43.32843537414966, 43.74639455782313, 44.18757369614512, 44.6055328798186, 45.04671201814059, 45.464671201814056, 45.905850340136055, 46.32380952380952, 46.74176870748299, 47.18294784580499, 47.600907029478456, 48.042086167800456, 48.46004535147392, 48.901224489795915, 49.31918367346939, 49.76036281179138, 50.178321995464856, 50.61950113378685, 51.037460317460315, 51.478639455782314, 51.89659863945578, 52.31455782312925, 52.75573696145125, 53.173696145124715, 53.614875283446715, 54.03283446712018, 54.474013605442174, 54.91519274376417, 55.33315192743764, 55.75111111111111, 56.19229024943311, 56.610249433106574, 57.02820861678005, 57.46938775510204, 57.88734693877551, 58.32852607709751, 58.746485260770974, 59.187664399092974, 59.60562358276644, 60.04680272108843, 60.46476190476191, 60.9059410430839, 61.32390022675737, 61.765079365079366, 62.18303854875283, 62.6009977324263, 63.0421768707483, 63.46013605442177, 63.901315192743766, 64.31927437641724, 64.76045351473923, 65.1784126984127, 65.6195918367347, 66.03755102040816, 66.47873015873016, 66.89668934240363, 67.33786848072562, 67.75582766439909, 68.15056689342404, 68.52208616780045, 68.9168253968254, 69.31156462585034, 69.70630385487529, 70.12426303854875, 70.54222222222222, 70.98340136054422, 71.40136054421768, 71.81931972789116, 72.26049886621315, 72.67845804988661, 73.11963718820861, 73.53759637188209, 73.97877551020409, 74.39673469387755, 74.83791383219955, 75.25587301587302, 75.697052154195, 76.11501133786848, 76.55619047619048, 76.97414965986394, 77.41532879818594, 77.83328798185941, 78.27446712018141, 78.69242630385487, 79.08716553287982, 79.48190476190476, 79.87664399092971, 80.29460317460317, 80.71256235827664, 81.10730158730159, 81.50204081632653, 81.92, 82.33795918367348, 82.75591836734694, 83.19709750566894, 83.61505668934241, 84.0562358276644, 84.47419501133787, 84.89215419501134, 85.33333333333333, 85.7512925170068, 86.16925170068028, 86.61043083900226, 87.02839002267574, 87.46956916099774, 87.8875283446712, 88.3287074829932, 88.74666666666667, 89.18784580498867, 89.60580498866213, 90.04698412698413, 90.4649433106576, 90.90612244897959, 91.32408163265306, 91.76526077097506]","[6.896326530612245, 8.614603174603175, 10.332879818594105, 12.051156462585034, 13.746213151927437, 15.464489795918368, 17.182766439909297, 18.877823129251702, 20.619319727891156, 22.31437641723356, 24.03265306122449, 25.75092970521542, 27.46920634920635, 29.18748299319728, 30.905759637188208, 32.60081632653061, 34.34231292517007, 36.03736961451247, 37.755646258503404, 39.47392290249433, 41.19219954648526, 42.887256235827664, 44.6055328798186, 46.32380952380952, 48.042086167800456, 49.76036281179138, 51.478639455782314, 53.173696145124715, 54.91519274376417, 56.610249433106574, 58.32852607709751, 60.04680272108843, 61.765079365079366, 63.46013605442177, 65.1784126984127, 66.89668934240363, 68.52208616780045, 70.12426303854875, 71.81931972789116, 73.53759637188209, 75.25587301587302, 76.97414965986394, 78.69242630385487, 80.29460317460317, 81.92, 83.61505668934241, 85.33333333333333, 87.02839002267574, 88.74666666666667, 90.4649433106576, 92.18321995464852, 93.90149659863945, 95.61977324263039, 97.3148299319728, 99.03310657596371, 100.75138321995465, 102.46965986394558, 104.18793650793651, 105.90621315192743, 107.60126984126984, 109.31954648526077, 111.0378231292517, 112.75609977324262, 114.47437641723356, 116.16943310657597, 117.8877097505669, 119.60598639455782, 121.32426303854875, 123.04253968253968, 124.76081632653062, 126.47909297052155, 128.17414965986396, 129.89242630385488, 131.6107029478458, 133.32897959183674, 135.04725623582766, 136.74231292517007, 138.460589569161, 140.17886621315193, 141.89714285714285, 143.6154195011338, 145.31047619047618, 147.02875283446713, 148.74702947845805, 150.465306122449, 152.29968253968255, 154.01795918367347, 155.71301587301588, 157.4312925170068, 159.14956916099774, 160.86784580498866, 162.58612244897958, 164.21151927437643, 165.9065759637188, 167.62485260770976, 169.31990929705216, 171.03818594104308, 172.756462585034, 174.47473922902495, 176.19301587301587, 177.9112925170068, 179.6063492063492, 181.32462585034014, 183.04290249433106, 184.761179138322, 186.4562358276644, 188.17451247165533, 189.89278911564625, 191.6110657596372, 193.32934240362812, 195.04761904761904, 196.74267573696144, 198.4609523809524, 200.1792290249433, 201.89750566893423, 203.61578231292518, 205.3340589569161, 207.0291156462585, 208.74739229024942, 210.46566893424037, 212.1839455782313, 213.90222222222224, 215.62049886621315, 217.31555555555556, 219.03383219954648, 220.75210884353743, 222.47038548752835, 224.18866213151927, 225.88371882086167, 227.62521541950113, 229.32027210884354, 231.03854875283446]"
